10019682506,0.88,1,1,0,1,0.56,0.75,1,1
10020532720,0.75,1,1,0.8,1,0.44,0.75,1,1
10020780541,0.88,1,1,0.73,1,0.44,0,1,1
10021802503,0.88,0.5,0,0,0,0.13,0,0,0
10022097137,0.88,0.5,0,0.2,0,0.13,0,0,0
10022099924,0.88,1,1,0.8,1,0.56,0.81,1,1
10022157472,0.88,0.5,0,0.2,0,0.13,0,1,1
10022930816,0.88,0.5,0,0.2,1,0.13,0,0,0
10023526574,0.88,0.5,0,0,0,0.13,0,0,0
10024165680,0.88,0.5,0,0.2,0,0.13,0,0,0
10024905274,0.88,1,1,0.8,1,0.56,0.75,1,1
10026388347,0.75,1,1,0.67,1,0.31,0,1,1
10028077561,0.88,1,1,0.73,1,0.38,0.38,1,1
10028095197,0.88,1,1,0.73,1,0.56,0.75,1,1
10028160033,0.88,1,1,0.73,1,0.44,0.38,1,1
10028578383,0.88,0.5,0,0.2,0,0.13,0,0,0
10028894992,0.88,1,1,0,1,0.94,0.75,1,1
10029074989,0.88,1,1,0,1,0.81,0.75,1,1
10029222538,0.88,1,1,0,1,0.56,0.75,1,1
10029390041,0.88,1,1,0.73,1,0.44,0.38,1,1
10030250526,0.88,0.5,0,0,0,0.06,0,0,0
10031148676,0.88,1,1,0.8,1,0.56,0.81,1,1
10031469615,0.88,1,1,0.73,1,0.44,0.38,1,1
10031547430,0.88,1,1,0.8,1,0.56,0.75,1,1
10031736502,0.88,1,1,0,1,0.75,0.81,1,1
10031884801,0.88,0.5,0,0.47,1,0.13,0,0,0
10031968892,0.88,1,1,0.8,1,0.56,0.75,1,1
10031997026,0.88,0.5,0,0,0,0.06,0,0,1
10032002359,0.88,0.5,0,0.2,0,0.06,0,0,1
10032007247,0.88,1,1,0.93,1,0.56,0.94,1,1
10032074417,0.88,1,1,0,1,0.56,0.81,1,1
10032123803,0.88,1,1,0,1,0.56,0.75,1,1
10032470074,0.75,1,1,0,1,0.44,0.75,1,1
10032503464,0.88,1,1,0.73,1,0.38,0.06,1,1
10032833365,0.75,0.5,0,0,1,0.13,0,1,1
10032845166,0.75,0,0,0,1,0.06,0,1,1
10032846858,0.88,0,0,0,1,0.13,0,1,1
10033212366,0.88,0.5,0,0,1,0.06,0,1,1
10033504772,0.88,1,1,0.8,1,0.44,0.38,1,1
10033572331,0.88,1,1,0.8,1,0.44,0.75,1,1
10034839237,0.88,1,1,0.8,1,0.56,0.75,1,1
1003494928,0.25,1,0,0,0,0.13,0,0,0
10035141244,0.88,1,1,0,1,0.44,0.25,1,1
10035775113,0.88,0.5,0,0,1,0,0,1,1
10035984129,0.88,1,1,0.73,1,0.44,0.75,1,1
10037021735,0.88,1,1,0.8,1,0.44,0.75,1,1
10037069502,0.88,1,0,0.2,0,0.13,0,0,0
10037255098,0.88,1,1,0,1,0.56,0.94,1,1
10037610495,0.88,1,1,0,1,0.56,0.75,1,1
10038382171,0.88,1,1,0,1,0.44,0.38,1,1
10039619413,0.88,1,1,0.73,1,0.38,0.38,1,1
10039941572,0.88,1,1,0.87,1,0.56,0.75,1,1
10040406110,0.88,1,1,0,1,0.38,0.38,1,1
10041257808,0.88,1,1,0,1,0.69,0.75,1,1
10041299235,0.88,1,1,0.8,1,0.56,0.44,1,1
10041352614,0.88,1,1,0.8,1,0.56,0.75,1,1
10041391735,0.88,1,1,0.67,1,0.38,0,1,1
10041501744,0.88,0.5,0,0,0,0.13,0,0,0
10041902532,0.88,1,1,0,1,0.56,0.75,1,1
10041975652,0.88,1,1,0,1,0.56,0.75,1,1
10042668156,0.75,1,1,0.73,1,0.44,0.75,1,1
10043050638,0.88,0.5,0,0.2,0,0.13,0,0,0
10043055520,0.88,1,1,0.73,1,0.38,0.06,1,1
10043403209,0.75,0.5,0,0,0,0.13,0,0,0
10043520178,0,0.5,0,0.27,0,0.13,0,0,0
10044317501,0.88,0.5,0,0,0,0.13,0,0,0
10045406478,0.88,1,1,0,1,0.56,0.81,1,1
10046558050,0.63,1,1,0,1,0.38,0.06,1,1
10046570422,0.88,1,1,0,1,0.56,0.75,1,1
10046616814,0.88,1,1,0.8,1,0.44,0.38,1,1
10046654114,0.88,1,1,0.93,1,0.88,0,1,1
10046971469,0.88,1,1,0.73,1,0.44,0.38,1,1
10047050496,0.88,1,1,0,1,0.56,0.75,1,1
10047271360,0.88,0.5,0,0.27,0,0.13,0,0,0
10048397047,0.88,0.5,0,0.27,0,0.06,0,0,0
10048637990,0.88,0.5,0,0.2,0,0.13,0,0,0
10048777916,0.88,1,1,0,1,0,0.75,1,1
10048830647,0.88,1,1,0.73,1,0.56,0.75,1,1
10048917912,0.88,1,1,0,1,0,0.75,1,1
10048976875,0.88,1,1,0,1,0,0.75,1,1
10049010499,0.88,1,1,0,1,0,0.75,1,1
10050169631,0.88,1,1,0.8,1,0.44,0.38,1,1
10050226030,0.88,0.5,0,0.2,0,0.13,0,0,0
10050290561,0.88,1,1,0.73,1,0.44,0.38,1,1
10050390936,0.88,1,0,0.27,0,0.13,0,0,0
10051101986,0,0,1,0.73,1,0.56,0.75,1,1
10051156965,0.88,1,1,0,1,0.56,0.81,1,1
10051208593,0.88,0.5,0,0,1,0.13,0,1,1
10051483542,0.88,1,1,0.93,1,0.56,0.81,1,1
10051678346,0.75,1,1,0.67,1,0.38,0.38,1,1
10051709812,0.88,1,1,0,1,0.94,0.75,1,1
10051718325,0.88,1,1,0,1,0.56,0.75,1,1
10051748232,0.88,1,1,0,1,0.56,0.75,1,1
10051786206,0.88,1,1,0.8,1,0.56,0.75,1,1
10051863228,0.88,1,1,0.8,1,0.56,0.75,1,1
10051905901,0.88,1,1,0,1,0.56,0.75,1,1
10052711188,0.88,1,1,0,1,0,0.75,1,1
10052870616,0.88,1,1,0.73,1,0.44,0.75,1,1
10052965892,0.88,1,1,0,1,0.63,0.81,1,1
10053008266,0.88,1,1,0,1,0.63,0.81,1,1
10053205095,0.88,1,1,0,1,0.63,0.81,1,1
10053222831,0.75,1,1,0.8,1,0.44,0.81,1,1
10053238568,0.88,0.5,0,0.27,0,0.13,0,0,0
10053441176,0.88,1,1,0.8,1,0.44,0.38,1,1
10054204298,0.88,1,1,0,1,0.69,0.75,1,1
10054321469,0.88,0.5,0,0.2,0,0.13,0,0,0
10054610580,0.88,1,1,0.8,1,0.56,0.75,1,1
10055885513,0.88,0.5,0,0,0,0,0,0,0
10056078472,0.88,1,1,0,1,0.56,0.75,1,1
10056674261,0.88,0.5,0,0,0,0,0,0,0
10057244742,0.88,1,1,0.73,1,0.44,0.38,1,1
10057327421,0.88,1,1,0,1,0.56,0.75,1,1
10058094674,0.88,1,1,0.73,1,0.38,0.06,1,1
10058401953,0.88,1,1,0.87,1,0.56,0.38,1,1
10058649854,0.88,1,1,0.73,1,0.38,0.06,1,1
10058850031,0.88,0.5,0,0,0,0.13,0,0,1
10059044253,0.88,0.5,0,0.8,0,0.06,0,0,0
10059069218,0.88,1,1,0.73,1,0.44,0.38,1,1
10060405395,0.88,0.5,0,0,0,0.13,0,0,0
10060478251,0.88,0.5,0,0,0,0.13,0,0,0
10060516110,0.88,1,1,0.87,1,0.56,0.38,1,1
10060576993,0.88,0.5,0,0,0,0.13,0,0,0
10060854137,0.88,1,1,0.8,1,0.44,0.75,1,1
10061042931,0.88,1,1,0.93,1,0.56,0.94,1,1
10061394147,0.88,0.5,0,0.33,0,0.13,0,0,0
10062579891,0.88,0.5,0,0.2,0,0.13,0,0,0
10062584612,0.88,0.5,0,0.2,0,0.13,0,0,0
10062968895,0.88,1,1,0.8,1,0.56,0.75,1,1
10063518696,0.88,1,1,0.73,1,0.44,0.38,1,1
10063528901,0.88,0.5,0,0.2,0,0,0,0,0
10063551077,0.88,1,1,0,1,0.63,0.81,1,1
10063660684,0.75,1,1,0,1,0.38,0.06,1,1
10063741568,0.88,0.5,0,0,1,0.13,0,0,0
10063742259,0.88,1,1,0,1,0.63,0.81,1,1
10063752145,0.88,1,1,0,1,0.56,0.75,1,1
10063785065,0.88,1,1,0,1,0.81,0.75,1,1
10063823004,0.75,1,1,0,1,0.56,0.75,1,1
10063959278,0.88,1,1,0,1,0.25,0.06,1,1
10063999174,0.88,1,1,0,1,0.56,0.75,1,1
10064007176,0.88,1,1,0,1,0.56,0.75,1,1
10064548399,0.88,1,1,0,1,0.38,0.38,1,1
10064632072,0.88,0.5,0,0.27,0,0.19,0,0,1
10064677138,0.88,1,1,0.93,1,0.56,0.94,1,1
10064704606,0.75,1,1,0,1,0.56,0.75,1,1
10064734827,0,1,1,0,1,0.25,0,1,1
10064984839,0.88,1,1,0.8,1,0.56,0.38,1,1
10065012922,0.88,1,1,0,1,0.63,0.81,1,1
10065152434,0,1,1,0.93,1,0.63,0.81,1,1
10065223918,0.88,0,0,0,1,0,0,1,1
10065232435,0.75,1,1,0,1,0.56,0.75,1,1
10065238236,0.88,1,1,0.8,1,0.44,0.75,1,1
10065260353,0.88,1,1,0.87,1,1,0.75,1,1
10065299501,0.88,1,1,0,1,0.56,0.75,1,1
10065329668,0.88,0,0,0,1,0,0,1,1
10065385952,0.75,1,1,0,1,0.56,0.38,1,1
10065429089,0.88,1,1,0.87,1,0.56,0.75,1,1
10065512085,0.88,1,1,0,1,0.56,0,1,1
10065521278,0.88,0,0,0,1,0,0,0,1
10065555664,0.75,1,1,0,1,0.25,0,1,1
10066127243,0.75,1,1,0,0,0.38,0,1,1
10066163620,0.88,1,1,0.73,1,0.38,0.06,1,1
10066171058,0.63,0.5,1,0,0,0.13,0,0,1
10066596071,0.88,1,1,0,1,0.44,0.38,1,1
10068417617,0.88,0.5,0,0,0,0,0,0,1
10069466539,0.88,1,0,0.2,0,0.13,0,0,0
10069576582,0.88,1,1,0.8,1,0.56,0.94,1,1
10069934322,0.88,1,1,0.67,1,0.38,0,1,1
10070875261,0.88,1,1,0,1,0.56,0.75,1,1
10071137035,0.88,1,1,0.73,1,0.38,0.38,1,1
10071254565,0.75,1,1,0.8,1,0.56,0.75,1,1
10071361007,0.75,1,1,0,1,0.44,0.38,1,1
10071468097,0.88,1,1,0,1,0.44,0.38,1,1
10071493646,0.88,1,1,0,1,0.44,0.38,1,1
10071501419,0.88,1,1,0.8,1,0.44,0.38,1,1
10071546974,0.88,1,1,0.73,1,0.44,0.38,1,1
10071725015,0.75,1,1,0.8,1,0.56,0.38,1,1
10071841709,0.88,1,1,0,1,0.38,0.06,1,1
10071889624,0.88,1,1,0,1,0.63,0.81,1,1
10072398895,0.88,1,1,0,0,0.25,0,1,1
10072503490,0.88,1,1,0.93,1,0.56,0.94,1,1
10072587443,0.75,1,1,0.67,1,0.44,0.38,1,1
10072667769,0.75,1,1,0,1,0.38,0.06,1,1
10072697027,0.88,1,1,0,1,0.63,0.81,1,1
10072704911,0.63,1,1,0,1,0.38,0.06,1,1
10072723475,0.88,1,1,0,1,0.38,0.06,1,1
10072726780,0.88,1,1,0.73,1,0.44,0.38,1,1
10072766014,0.75,1,1,0.67,1,0.38,0.06,1,1
10072781820,0.88,1,1,0,1,0.56,0.75,1,1
10073082626,0.88,1,1,0,1,0.25,0.06,1,1
10073082919,0,0.5,0,0,0,0.13,0,0,0
10073092632,0.63,1,1,0.47,1,0.13,0,1,0
10073113705,0.88,1,1,0,1,0.44,0.38,1,1
10073938796,0.5,0.5,0,0.27,0,0.25,0,0,1
10073967072,0.63,1,1,0.67,1,0.44,0.25,1,1
10074111489,0.88,0.5,0,0.27,0,0.13,0,0,0
10074114155,0.88,1,1,0.8,1,0.56,0.75,1,1
10074608587,0.88,1,1,0.87,1,0.56,0.94,1,1
10074681700,0.88,1,1,0,1,0.63,0.81,1,1
10074730534,0.88,1,1,0,1,0.56,0.75,1,1
10074808893,0.88,1,1,0.93,1,0.56,0.81,1,1
10074833063,0.75,1,1,0.8,1,0.44,0.81,1,1
10074872227,0.88,1,1,0,1,0.75,0.81,1,1
10074899527,0.88,1,1,0,1,0.56,0.75,1,1
10075116412,0.75,1,1,0.73,1,0.56,0.75,1,1
10075119568,0.88,1,1,0.73,1,0.44,0.38,1,1
10075147535,0.88,1,1,0,1,0.56,0.75,1,1
10075278449,0.88,1,1,0.87,1,0.56,0.75,1,1
10075464059,0.88,0.5,0,0,0,0.06,0,0,0
10075631743,0.88,1,1,0.73,1,0.38,0.06,1,1
10075698123,0.88,0.5,0,0.2,0,0,0,0,1
10075810149,0.88,1,1,0,1,0.56,0.75,1,1
10075814674,0.88,1,1,0.93,1,0.56,0.81,1,1
10076454402,0.88,1,0,0.2,1,0.13,0,0,0
10076524338,0.88,0.5,0,0,0,0.13,0,0,1
10076670714,0.88,0.5,0,0.2,0,0.13,0,0,0
10076682116,0.75,0.5,0,0,0,0,0,0,0
10076790206,0.88,1,1,0.87,1,0.56,0.75,1,1
10077177335,0.88,0.5,0,0,0,0.13,0,0,0
10077449989,0.75,1,1,0,1,0.38,0.06,1,1
10077454379,0.88,1,1,0,1,0.56,0.75,1,1
10077864522,0.75,1,1,0.73,1,0.44,0.38,1,1
10077932184,0.88,0.5,0,0,0,0.13,0,0,0
10077948967,0.88,1,1,0.73,1,0.44,0.38,1,1
10078011643,0.88,1,0,0.2,0,0.13,0,0,0
10078049718,0.88,0.5,0,0.2,0,0.06,0,0,0
10078071163,0.75,1,1,0.8,1,0.56,0.38,1,1
10078144455,0,1,1,0,1,0.56,0.75,1,1
10078264364,0.75,0.5,0,0.33,0,0.13,0,0,0
10078327905,0.88,1,1,0,1,0.56,0.75,1,1
10078331242,0.88,0.5,0,0.27,0,0.13,0,0,0
10078369373,0.75,1,1,0,0,0.44,0.75,1,1
10078401885,0.88,0.5,0,0.2,0,0.13,0,0,0
10079114745,0.88,0.5,0,0.2,1,0,0,0,1
10079540606,0.88,0.5,0,0,0,0.13,0,0,0
10079764945,0.75,1,1,0.67,1,0.38,0.06,1,1
10079879963,0.88,1,1,0.67,1,0.38,0.06,1,1
10080624312,0.88,1,1,0,1,0.63,0.81,1,1
10080818593,0.88,1,1,0.73,1,0.56,0.75,1,1
10080841255,0.88,1,1,0.67,1,0.25,0,1,1
10080846468,0.88,1,1,0.8,1,0.56,0.81,1,1
10080877921,0.88,1,1,0.73,1,0.56,0.75,1,1
10080898300,0.88,1,1,0.67,1,0.38,0.06,1,1
10080963088,0.88,0.5,0,0,0,0.13,0,0,0
10080990161,0.88,1,1,0,1,0.56,0.75,1,1
10081070655,0.75,1,1,0,1,0.44,0.75,1,1
10081232177,0.88,1,1,0.67,1,0.38,0.06,1,1
10081255651,0.88,1,1,0,1,0.56,0.75,1,1
10082922610,0.88,0.5,0,0.2,0,0.06,0,0,0
10082925588,0.75,1,1,0.8,1,0.56,0.75,1,1
10082934265,0.88,0.5,0,0.2,0,0.13,0,0,0
10083033387,0.88,1,1,0.67,1,0.25,0.06,1,1
10083125130,0.88,1,1,0.8,1,0.56,0.75,1,1
10083371256,0.88,1,1,0.8,1,0.56,0.75,1,1
10083615954,0.75,1,1,0.73,1,0.44,0.38,1,1
10083889061,0.88,0.5,0,0.47,1,0.13,0,0,0
10084161568,0.75,1,1,0.8,1,0.56,0.81,1,1
10084595261,0.88,1,1,0.73,1,0.44,0.75,1,1
10084665860,0.75,1,1,0.73,1,0.44,0.38,1,1
10085065283,0.88,0.5,0,0.2,0,0.13,0,0,1
10085113962,0.88,0.5,0,0.2,0,0.13,0,0,1
10085416855,0.88,1,0,0.67,1,0.25,0.06,1,1
10085565213,0.88,1,1,0.67,1,0.38,0.06,1,1
10085582217,0.88,1,1,0.47,0,0.25,0,1,1
10086076307,0.88,1,1,0.8,1,0.44,0.25,1,1
10086519307,0.88,1,1,0.87,1,0.56,0.75,1,1
10087298421,0.88,1,1,0.73,1,0.38,0.38,1,1
10087533718,0.88,1,1,0,1,0.56,0.75,1,1
10087750771,0.88,1,0,0.2,0,0.13,0,0,0
10087914466,0.88,1,1,0.8,1,0.44,0.25,1,1
10088041514,0.88,1,1,0,1,0.63,0.81,1,1
10088094461,0.88,1,1,0.93,1,0.56,0.75,1,1
10088634169,0.88,0.5,1,0.8,1,0.56,0.81,1,1
10088859232,0.88,1,0,0,0,0.13,0,0,1
10088864567,0.88,0.5,0,0,0,0,0,0,0
10089530186,0.88,1,1,0.73,1,0.44,0.38,1,1
10089581713,0.75,1,1,0.8,1,0.56,0.75,1,1
10089618554,0.88,1,1,0.8,1,0.56,0.75,1,1
10089625409,0.88,0.5,0,0,0,0.13,0,0,1
10089638207,0.88,1,0,0,0,0.13,0,0,0
10089815417,0.88,0.5,0,0,0,0.06,0,0,0
10090419088,0.88,0.5,0,0.2,0,0.13,0,0,0
10090497154,0.88,1,0,0.2,0,0.13,0,0,0
10090715508,0.88,1,1,0.73,1,0.44,0.75,1,1
10091689232,0.88,1,1,0.8,1,0.44,0.38,1,1
10091739460,0.88,0.5,0,0,0,0.13,0,0,0
10092256817,0.88,0.5,0,0.2,0,0.13,0,0,0
10092314117,0.88,1,1,0,1,0.56,0.81,1,1
10092349407,0.88,1,1,0,1,0.56,0.75,1,1
10092633853,0.75,1,1,0,1,0.56,0.81,1,1
10092989294,0.88,0.5,0,0,0,0,0,0,0
10093232026,0.88,1,1,0.87,1,0.56,0.75,1,1
10093240705,0.88,1,1,0.6,1,0.44,0.81,1,1
10093320705,0.5,0.5,0,0.27,0,0.13,0,0,1
1009334,0.63,1,1,0.73,1,0.56,0.38,1,1
10093373670,0.88,0.5,0,0,0,0.13,0,0,0
10093464415,0.75,1,1,0,1,0.38,0.38,1,1
10093569147,0.88,1,1,0.8,1,0.56,0.75,1,1
10093569412,0.75,1,1,0.87,1,0.56,0.75,1,1
10093749252,0.88,0.5,0,0,0,0.13,0,0,0
10093843469,0.88,0.5,0,0,0,0.13,0,0,0
10093884580,0.88,0.5,0,0.2,0,0.13,0,0,1
10093941333,0.88,1,1,0.73,1,0.56,0.75,1,1
10093956406,0.88,0.5,0,0.2,0,0.13,0,0,0
10093988059,0.88,0.5,0,0,0,0.13,0,0,0
10094061807,0.88,1,1,0.8,1,0.56,0.81,1,1
10094130365,0.88,0.5,0,0,0,0.13,0,0,0
10094265393,0.88,0.5,0,0,0,0.13,0,0,0
10094491361,0.88,1,0,0,0,0.13,0,0,0
10094499158,0.88,0.5,0,0,0,0.06,0,0,0
10094821492,0.88,1,1,0.8,1,0.56,0.81,1,1
10094908534,0.88,1,1,0.73,1,0.44,0.75,1,1
10094929124,0.88,1,1,0.73,1,0.44,0.75,1,1
10095041798,0.88,1,0,0,0,0.19,0,0,0
10095084794,0.75,0.5,0,0,0,0,0,0,0
10095140144,0.63,0.5,0,0,0,0,0,0,0
10095340300,0.88,0.5,0,0,0,0.13,0,0,0
10095407759,0.88,1,0,0,0,0.13,0,0,0
10097657335,0.75,1,1,0.47,0,0.25,0,1,1
10097772101,0.88,1,1,0.93,1,0.56,0.94,1,1
10097829337,0.88,1,0,0,0,0.13,0,0,0
10097938364,0.88,0.5,0,0,0,0,0,0,1
10097941943,0.88,1,0,0,0,0.13,0,0,0
10098015635,0.88,0.5,0,0,0,0.19,0,0,0
10098067693,0.88,1,0,0,0,0.13,0.06,0,1
10098133552,0.88,1,1,0.73,1,0.38,0.06,1,1
10098164809,0.88,0.5,0,0,0,0,0,0,1
10098199203,0.88,0.5,0,0,0,0.13,0,0,0
10098451940,0.88,1,1,0.73,1,0.44,0.38,1,1
10098515121,0.75,1,0,0,0,0.13,0,0,0
10098568204,0.88,0.5,0,0,0,0.13,0,0,0
10099076877,0.88,1,1,0.8,1,0.56,0.75,1,1
10099202610,0.75,1,1,0.47,1,0.25,0,1,0
10099476871,0.88,0.5,0,0.27,0,0.13,0,0,0
10099619491,0.88,1,1,0.8,1,0.44,0.38,1,1
10100439401,0.88,0.5,0,0.2,1,0.13,0,0,1
10100530540,0.88,0.5,0,0,0,0.13,0,0,0
10101196807,0.88,1,1,0,1,0.56,0.63,1,1
10101590488,0.88,0.5,0,0,0,0,0,0,0
10101795324,0.88,1,1,0,1,0.38,0.06,1,1
10102033976,1,0.5,0,0.27,0,0,0,0,0
10102066878,0.88,0.5,0,0,0,0.19,0,0,0
10102071443,0.88,1,1,0.87,1,0.56,0.94,1,1
10102105650,0.88,1,1,0,1,0.44,0.38,1,1
10102113852,0.88,0.5,0,0,0,0.13,0,0,0
10102124002,0.88,0.5,0,0,0,0.13,0,0,0
10102134347,0.88,0.5,0,0,0,0.13,0,0,0
10102141320,0.88,0.5,0,0,0,0.13,0,0,1
10102842003,0.88,0.5,0,0,0,0,0,0,0
10102847248,0.75,1,1,0.73,1,0.38,0.38,1,1
10102989715,0.88,1,1,0.73,1,0.56,0.75,1,1
10103034426,0.88,1,1,0.67,1,0.38,0.38,1,1
10103382703,0.88,0.5,0,0.2,0,0.13,0,0,0
10103505694,0.88,1,0,0,0,0.13,0,0,0
10104025091,0,1,1,0.8,1,0.56,0.75,1,1
10104071611,0.88,0.5,0,0,0,0.13,0,0,0
10104107248,0.88,1,0,0.33,0,0,0,0,1
10104113619,0.75,1,1,0,1,0.38,0.06,1,1
10104121114,0.88,1,1,0,1,0.44,0.38,1,1
10104138993,0.75,1,1,0.67,0,0.38,0,1,1
10104207841,0.88,1,1,0.73,1,0.56,0.75,1,1
10104215983,0.88,0.5,0,0.87,0,0.13,0,0,1
10104235753,0.88,1,1,0,1,0.44,0.38,1,1
10104294916,0.75,1,1,0.67,1,0.38,0.06,1,1
10104331381,1,0.5,0,0,0,0.13,0,0,1
10104343199,1,0.5,0,0,0,0.13,0,0,1
10104379594,0.88,1,1,0.73,1,0.56,0.75,1,1
10104381199,1,1,1,0.8,1,0.56,0.75,1,1
10104411553,1,0.5,0,0.2,0,0.13,0,0,1
10104528941,0.88,1,1,0.93,1,0.56,0.75,1,1
10104545806,0.88,1,1,0.8,1,0.56,0.75,1,1
10104749284,0.75,0.5,0,0,0,0.13,0,0,0
10104849703,0.88,1,1,0.67,1,0.38,0.06,1,1
10104971148,0.88,1,0,0,0,0.25,0,0,1
10105273693,0.88,0.5,0,0,0,0.13,0,0,1
10105443559,0.88,0.5,0,0,0,0.06,0,0,0
10105443593,0.88,1,1,0.8,1,0.56,0.75,1,1
10105484922,0.88,0.5,0,0.33,0,0.13,0,0,0
10106060212,0.88,0.5,0,0.33,0,0.25,0,0,0
10106122835,0.88,0.5,0,0.33,0,0.13,0,0,0
10106122869,0.88,1,0,0.33,0,0.13,0,0,0
10106206208,0.63,1,1,0.47,1,0.13,0,1,0
10106207952,0.88,0.5,0,0.33,0,0.13,0,0,0
10106404912,0.88,0.5,0,0,0,0.13,0,0,0
10106432320,0.88,1,1,0.8,1,0.44,0.38,1,1
10106519538,0.75,0.5,0,0.2,0,0.13,0,0,0
10107237937,0.63,0.5,0,0,0,0.13,0,0,1
10107257965,0.75,1,1,0.67,1,0.38,0,1,1
10107621792,0.88,0.5,0,0,0,0.13,0,0,0
10107714012,1,1,1,0.8,1,0.44,0.38,1,1
10107961111,0.88,0.5,0,0.2,0,0.13,0,0,0
10107969769,1,1,1,0.8,1,0.56,0.75,1,1
10107997777,1,1,1,0.67,0,0,0,1,1
1010830309,0.5,0.5,0,0,0,0.13,0,0,1
10108332578,0.88,1,1,0.8,1,0.56,0.75,1,1
10108604171,1,1,0,0.2,0,0.25,0,0,0
10108708615,1,1,0,0,0,0.19,0,0,1
10108748117,0.88,1,1,0.8,1,0.56,0.81,1,1
10109447552,0.88,1,1,0.8,1,0.56,0.75,1,1
10109538371,0.88,0.5,0,0.33,0,0.13,0,0,0
10109622989,0.75,1,1,0.73,1,0.44,0.75,1,1
10109939179,0.88,1,1,0,1,0.56,0.75,1,1
10110237410,0.88,1,1,0,1,0.88,0,1,1
10110268312,0.88,0.5,0,0,0,0.13,0,0,0
10110304729,0.75,0.5,0,0,0,0.13,0,0,0
10110708841,1,1,0,0.2,0,0.13,0,0,0
10110723722,0.63,0.5,0,0,0,0,0,0,0
10110735060,1,1,1,0.8,1,0.56,0.75,1,1
10110769788,0.5,0.5,0,0.47,1,0,0,0,0
10110820391,0.88,1,1,0.8,1,0.44,0.38,1,1
10110820722,0.88,1,1,0.8,1,0.56,0.63,1,1
10110943155,1,0.5,0,0,0,0.06,0,0,1
10111094592,0.75,1,1,0,1,0.44,0.06,1,1
10111138577,1,1,1,0,1,0.56,0.75,1,1
10111154739,0.63,1,1,0,1,0.44,0,1,1
10111205219,1,0.5,0,0,1,0.13,0,0,1
10111241383,1,1,1,0.8,1,0.56,0.75,1,1
10111373222,0.88,1,1,0,1,0.44,0.38,1,1
10111733553,1,0.5,0,0.2,0,0.13,0,0,1
10111791649,0.88,1,1,0.67,1,0.13,0.38,1,1
10111801569,0.88,1,1,0,1,0.56,0.75,1,1
10111913743,1,1,1,0,1,0.56,0.75,1,1
10112010469,1,1,1,0.8,1,0.56,0.75,1,1
10112023277,1,1,0,0.33,0,0.13,0,0,1
10112137804,1,0.5,0,0.33,0,0.25,0,0,1
10112249631,0.63,1,1,0,1,0.13,0,1,0
10112396300,0.88,0.5,0,0,0,0.13,0,0,0
10112521462,1,0.5,0,0,0,0.13,0,0,0
10112526863,0.88,1,0,0,0,0.19,0,0,1
10112575562,0.88,1,1,0.73,1,0.44,0.75,1,1
10112628590,1,0,0,0,0,0.13,0,1,1
10112640912,0.88,0.5,0,0,0,0.13,0,0,0
10112683063,0.75,1,1,0.47,0,0.13,0,1,0
10112730477,1,0.5,0,0,1,0.19,0,0,1
10113179642,0.88,1,1,0,1,0.88,0.63,1,1
10113327681,0.75,0.5,0,0,0,0.13,0,0,0
